,filename,fileid,char_start_offset_edu,char_end_offset_edu,speech_edu_id,text_edu,Conflict_Type,Conflict_Target,Target_Country_Name,Conflict_Target_2,Target_Country_Name_2,Conflict_Target_Intermediate,Conflict_Target_Intermediate_2,char_start_offset_edu_original,char_end_offset_edu_original,speech_sentence_id,paragraph_id,paragraph_id_consecutive,paragraph_id_consecutive_per_file,Conflict_IDs,rstree_nodeid,rstree_nodeid_chain,rstree_relation_leaf,rstree_relation_chain,tokenized_edus,len_tokens_edus,sentence_id_consecutive,sentence_id_consecutive_per_file,rstree_edges,sat_value_rstree,rstree_nodeid_chain_subtree,rstree_relation_chain_subtree,rstree_edges_subtree,sat_value_subtree
4467,UNSC_2016_SPV.7643_spch012_edu_Ukraine.txt,UNSC_2016_SPV.7643_spch012,1190,1238,22,including those envisaged in today's resolution.,_,_,_,_,_,_,_,1192,1240,10,4,516,2,1019.0,23,"['23', '22', '41', '42', '40', '43', '44']",e-elaboration,"['e-elaboration', 'e-elaboration_nucleus', 'list', 'e-elaboration', 'e-elaboration_nucleus', 'preparation_nucleus', 'root']","['including', 'those', 'envisaged', 'in', 'today', ""'s"", 'resolution', '.']",8,2029,8,7,6,"['23', '22', '41', '42']","['e-elaboration', 'e-elaboration_nucleus', 'list', 'e-elaboration']",4,3
4468,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,0,33,0,Malaysia supports resolution 2272,_,_,_,_,_,_,_,0,33,0,0,517,0,1020.0,1,"['1', '37', '38', '68', '70', '71']",e-elaboration_nucleus,"['e-elaboration_nucleus', 'background_nucleus', 'preparation', 'preparation_nucleus', 'joint', 'root']","['Malaysia', 'supports', 'resolution', '2272']",4,2030,0,6,5,"['1', '37', '38', '68']","['e-elaboration_nucleus', 'background_nucleus', 'preparation', 'preparation_nucleus']",4,4
4469,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,34,41,1,"(2016),",_,_,_,_,_,_,_,34,41,0,0,517,0,1020.0,2,"['2', '1', '37', '38', '68', '70', '71']",e-elaboration,"['e-elaboration', 'e-elaboration_nucleus', 'background_nucleus', 'preparation', 'preparation_nucleus', 'joint', 'root']","['(', '2016', ')', ',']",4,2030,0,7,6,"['2', '1', '37', '38', '68']","['e-elaboration', 'e-elaboration_nucleus', 'background_nucleus', 'preparation', 'preparation_nucleus']",5,5
4470,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,42,73,2,which the Council just adopted.,_,_,_,_,_,_,_,42,73,0,0,517,0,1020.0,3,"['3', '37', '38', '68', '70', '71']",background,"['background', 'background_nucleus', 'preparation', 'preparation_nucleus', 'joint', 'root']","['which', 'the', 'Council', 'just', 'adopted', '.']",6,2030,0,6,5,"['3', '37', '38', '68']","['background', 'background_nucleus', 'preparation', 'preparation_nucleus']",4,4
4471,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,74,248,3,"It sends an unambiguous message that the Security Council, the United Nations and the international community will not tolerate sexual exploitation and abuse by peacekeepers.",_,_,_,_,_,_,_,74,248,1,0,517,0,1020.0,4,"['4', '68', '70', '71']",background_nucleus,"['background_nucleus', 'preparation_nucleus', 'joint', 'root']","['It', 'sends', 'an', 'unambiguous', 'message', 'that', 'the', 'Security', 'Council', ',', 'the', 'United', 'Nations', 'and', 'the', 'international', 'community', 'will', 'not', 'tolerate', 'sexual', 'exploitation', 'and', 'abuse', 'by', 'peacekeepers', '.']",27,2031,1,4,3,"['4', '68']","['background_nucleus', 'preparation_nucleus']",2,2
4472,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,249,309,4,"We have repeatedly called for zero tolerance in that regard,",_,_,_,_,_,_,_,249,309,2,0,517,0,1020.0,5,"['5', '66', '67', '4', '68', '70', '71']",conjunction,"['conjunction', 'list', 'background', 'background_nucleus', 'preparation_nucleus', 'joint', 'root']","['We', 'have', 'repeatedly', 'called', 'for', 'zero', 'tolerance', 'in', 'that', 'regard', ',']",11,2032,2,7,5,"['5', '66', '67', '4', '68']","['conjunction', 'list', 'background', 'background_nucleus', 'preparation_nucleus']",5,4
4473,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,310,367,5,and today we have strengthened our resolve on the matter.,_,_,_,_,_,_,_,310,367,2,0,517,0,1020.0,6,"['6', '66', '67', '4', '68', '70', '71']",conjunction,"['conjunction', 'list', 'background', 'background_nucleus', 'preparation_nucleus', 'joint', 'root']","['and', 'today', 'we', 'have', 'strengthened', 'our', 'resolve', 'on', 'the', 'matter', '.']",11,2032,2,7,5,"['6', '66', '67', '4', '68']","['conjunction', 'list', 'background', 'background_nucleus', 'preparation_nucleus']",5,4
4474,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,368,406,6,We support many of the strong measures,_,_,_,_,_,_,_,368,406,3,0,517,0,1020.0,7,"['7', '64', '67', '4', '68', '70', '71']",e-elaboration_nucleus,"['e-elaboration_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus', 'joint', 'root']","['We', 'support', 'many', 'of', 'the', 'strong', 'measures']",7,2033,3,7,5,"['7', '64', '67', '4', '68']","['e-elaboration_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus']",5,4
4475,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,407,497,7,"initiated by the Secretary-General to strengthen accountability for perpetrators of abuse,",_,_,_,_,_,_,_,407,497,3,0,517,0,1020.0,8,"['8', '65', '7', '64', '67', '4', '68', '70', '71']",elaboration_nucleus,"['elaboration_nucleus', 'e-elaboration', 'e-elaboration_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus', 'joint', 'root']","['initiated', 'by', 'the', 'Secretary', '-', 'General', 'to', 'strengthen', 'accountability', 'for', 'perpetrators', 'of', 'abuse', ',']",14,2033,3,9,7,"['8', '65', '7', '64', '67', '4', '68']","['elaboration_nucleus', 'e-elaboration', 'e-elaboration_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus']",7,6
4476,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,498,527,8,as set out in resolution 2272,_,_,_,_,_,_,_,498,527,3,0,517,0,1020.0,9,"['9', '58', '8', '65', '7', '64', '67', '4', '68', '70', '71']",e-elaboration_nucleus,"['e-elaboration_nucleus', 'elaboration', 'elaboration_nucleus', 'e-elaboration', 'e-elaboration_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus', 'joint', 'root']","['as', 'set', 'out', 'in', 'resolution', '2272']",6,2033,3,11,9,"['9', '58', '8', '65', '7', '64', '67', '4', '68']","['e-elaboration_nucleus', 'elaboration', 'elaboration_nucleus', 'e-elaboration', 'e-elaboration_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus']",9,8
4477,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,528,535,9,(2016).,_,_,_,_,_,_,_,528,535,3,0,517,0,1020.0,10,"['10', '9', '58', '8', '65', '7', '64', '67', '4', '68', '70', '71']",e-elaboration,"['e-elaboration', 'e-elaboration_nucleus', 'elaboration', 'elaboration_nucleus', 'e-elaboration', 'e-elaboration_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus', 'joint', 'root']","['(', '2016', ')', '.']",4,2033,3,12,10,"['10', '9', '58', '8', '65', '7', '64', '67', '4', '68']","['e-elaboration', 'e-elaboration_nucleus', 'elaboration', 'elaboration_nucleus', 'e-elaboration', 'e-elaboration_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus']",10,9
4478,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,536,560,10,Malaysia firmly believes,_,_,_,_,_,_,_,536,560,4,0,517,0,1020.0,11,"['11', '61', '62', '67', '4', '68', '70', '71']",attribution,"['attribution', 'attribution_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus', 'joint', 'root']","['Malaysia', 'firmly', 'believes']",3,2034,4,8,6,"['11', '61', '62', '67', '4', '68']","['attribution', 'attribution_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus']",6,5
4479,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,561,649,11,"that peacekeepers must uphold the highest standards of professionalism and moral values,",_,_,_,_,_,_,_,561,649,4,0,517,0,1020.0,12,"['12', '59', '61', '62', '67', '4', '68', '70', '71']",elaboration_nucleus,"['elaboration_nucleus', 'conjunction', 'attribution_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus', 'joint', 'root']","['that', 'peacekeepers', 'must', 'uphold', 'the', 'highest', 'standards', 'of', 'professionalism', 'and', 'moral', 'values', ',']",13,2034,4,9,7,"['12', '59', '61', '62', '67', '4', '68']","['elaboration_nucleus', 'conjunction', 'attribution_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus']",7,6
4480,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,650,692,12,"as they are mandated to protect civilians,",_,_,_,_,_,_,_,650,692,4,0,517,0,1020.0,13,"['13', '12', '59', '61', '62', '67', '4', '68', '70', '71']",elaboration,"['elaboration', 'elaboration_nucleus', 'conjunction', 'attribution_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus', 'joint', 'root']","['as', 'they', 'are', 'mandated', 'to', 'protect', 'civilians', ',']",8,2034,4,10,8,"['13', '12', '59', '61', '62', '67', '4', '68']","['elaboration', 'elaboration_nucleus', 'conjunction', 'attribution_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus']",8,7
4481,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,693,758,13,and to uphold international humanitarian law and human rights law,_,_,_,_,_,_,_,693,758,4,0,517,0,1020.0,14,"['14', '60', '61', '62', '67', '4', '68', '70', '71']",circumstance_nucleus,"['circumstance_nucleus', 'conjunction', 'attribution_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus', 'joint', 'root']","['and', 'to', 'uphold', 'international', 'humanitarian', 'law', 'and', 'human', 'rights', 'law']",10,2034,4,9,7,"['14', '60', '61', '62', '67', '4', '68']","['circumstance_nucleus', 'conjunction', 'attribution_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus']",7,6
4482,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,759,794,14,while serving in areas of conflict.,_,_,_,_,_,_,_,759,794,4,0,517,0,1020.0,15,"['15', '14', '60', '61', '62', '67', '4', '68', '70', '71']",circumstance,"['circumstance', 'circumstance_nucleus', 'conjunction', 'attribution_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus', 'joint', 'root']","['while', 'serving', 'in', 'areas', 'of', 'conflict', '.']",7,2034,4,10,8,"['15', '14', '60', '61', '62', '67', '4', '68']","['circumstance', 'circumstance_nucleus', 'conjunction', 'attribution_nucleus', 'list', 'background', 'background_nucleus', 'preparation_nucleus']",8,7
4483,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,795,857,15,"In our view, the provisions on the repatriation of contingents",_,_,_,_,_,_,_,796,858,6,2,518,1,1021.0,16,"['16', '39', '40', '44', '55', '56', '71']",elaboration_nucleus,"['elaboration_nucleus', 'evaluation-S_nucleus', 'joint', 'antithesis', 'antithesis_nucleus', 'joint', 'root']","['In', 'our', 'view', ',', 'the', 'provisions', 'on', 'the', 'repatriation', 'of', 'contingents']",11,2035,5,7,5,"['16', '39', '40', '44']","['elaboration_nucleus', 'evaluation-S_nucleus', 'joint', 'antithesis']",4,3
4484,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,858,975,16,that demonstrate widespread and systematic sexual exploitation and abuse or non-response to allegations of misconduct,_,_,_,_,_,_,_,859,976,6,2,518,1,1021.0,17,"['17', '16', '39', '40', '44', '55', '56', '71']",elaboration,"['elaboration', 'elaboration_nucleus', 'evaluation-S_nucleus', 'joint', 'antithesis', 'antithesis_nucleus', 'joint', 'root']","['that', 'demonstrate', 'widespread', 'and', 'systematic', 'sexual', 'exploitation', 'and', 'abuse', 'or', 'non', '-', 'response', 'to', 'allegations', 'of', 'misconduct']",17,2035,5,8,6,"['17', '16', '39', '40', '44']","['elaboration', 'elaboration_nucleus', 'evaluation-S_nucleus', 'joint', 'antithesis']",5,4
4485,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,976,997,17,are wholly justified.,_,_,_,_,_,_,_,977,998,6,2,518,1,1021.0,18,"['18', '39', '40', '44', '55', '56', '71']",evaluation-S,"['evaluation-S', 'evaluation-S_nucleus', 'joint', 'antithesis', 'antithesis_nucleus', 'joint', 'root']","['are', 'wholly', 'justified', '.']",4,2035,5,7,5,"['18', '39', '40', '44']","['evaluation-S', 'evaluation-S_nucleus', 'joint', 'antithesis']",4,3
4486,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,998,1021,18,"In that regard, we note",_,_,_,_,_,_,_,999,1022,7,2,518,1,1021.0,19,"['19', '74', '73', '44', '55', '56', '71']",attribution,"['attribution', 'attribution_nucleus', 'joint', 'antithesis', 'antithesis_nucleus', 'joint', 'root']","['In', 'that', 'regard', ',', 'we', 'note']",6,2036,6,7,5,"['19', '74', '73', '44']","['attribution', 'attribution_nucleus', 'joint', 'antithesis']",4,3
4487,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1022,1036,19,that the route,_,_,_,_,_,_,_,1023,1037,7,2,518,1,1021.0,20,"['20', '72', '41', '74', '73', '44', '55', '56', '71']",e-elaboration_nucleus,"['e-elaboration_nucleus', 'sameunit', 'sameunit_nucleus', 'attribution_nucleus', 'joint', 'antithesis', 'antithesis_nucleus', 'joint', 'root']","['that', 'the', 'route']",3,2036,6,9,6,"['20', '72', '41', '74', '73', '44']","['e-elaboration_nucleus', 'sameunit', 'sameunit_nucleus', 'attribution_nucleus', 'joint', 'antithesis']",6,4
4488,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1037,1088,20,leading towards a decision on possible repatriation,_,_,_,_,_,_,_,1038,1089,7,2,518,1,1021.0,21,"['21', '20', '72', '41', '74', '73', '44', '55', '56', '71']",e-elaboration,"['e-elaboration', 'e-elaboration_nucleus', 'sameunit', 'sameunit_nucleus', 'attribution_nucleus', 'joint', 'antithesis', 'antithesis_nucleus', 'joint', 'root']","['leading', 'towards', 'a', 'decision', 'on', 'possible', 'repatriation']",7,2036,6,10,7,"['21', '20', '72', '41', '74', '73', '44']","['e-elaboration', 'e-elaboration_nucleus', 'sameunit', 'sameunit_nucleus', 'attribution_nucleus', 'joint', 'antithesis']",7,5
4489,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1089,1150,21,"must come with clear and transparent criteria and guidelines,",_,_,_,_,_,_,_,1090,1151,7,2,518,1,1021.0,22,"['22', '41', '74', '73', '44', '55', '56', '71']",sameunit,"['sameunit', 'sameunit_nucleus', 'attribution_nucleus', 'joint', 'antithesis', 'antithesis_nucleus', 'joint', 'root']","['must', 'come', 'with', 'clear', 'and', 'transparent', 'criteria', 'and', 'guidelines', ',']",10,2036,6,8,5,"['22', '41', '74', '73', '44']","['sameunit', 'sameunit_nucleus', 'attribution_nucleus', 'joint', 'antithesis']",5,3
4490,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1151,1268,22,developed in full consultation and engagement with the concerned troop-contributing countries throughout the process.,_,_,_,_,_,_,_,1152,1269,7,2,518,1,1021.0,23,"['23', '41', '74', '73', '44', '55', '56', '71']",elaboration,"['elaboration', 'sameunit_nucleus', 'attribution_nucleus', 'joint', 'antithesis', 'antithesis_nucleus', 'joint', 'root']","['developed', 'in', 'full', 'consultation', 'and', 'engagement', 'with', 'the', 'concerned', 'troop', '-', 'contributing', 'countries', 'throughout', 'the', 'process', '.']",17,2036,6,8,6,"['23', '41', '74', '73', '44']","['elaboration', 'sameunit_nucleus', 'attribution_nucleus', 'joint', 'antithesis']",5,4
4491,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1269,1491,23,"In the spirit of renewing and re-energizing the United Nations peacekeeping institutions, we would also stress the importance of trilateral consultations among the Council, troop-contributing countries and the Secretariat.",_,_,_,_,_,_,_,1270,1492,8,2,518,1,1021.0,24,"['24', '44', '55', '56', '71']",joint,"['joint', 'antithesis', 'antithesis_nucleus', 'joint', 'root']","['In', 'the', 'spirit', 'of', 'renewing', 'and', 're', '-', 'energizing', 'the', 'United', 'Nations', 'peacekeeping', 'institutions', ',', 'we', 'would', 'also', 'stress', 'the', 'importance', 'of', 'trilateral', 'consultations', 'among', 'the', 'Council', ',', 'troop', '-', 'contributing', 'countries', 'and', 'the', 'Secretariat', '.']",36,2037,7,5,3,"['24', '44']","['joint', 'antithesis']",2,1
4492,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1492,1580,24,We regret the missed opportunity to rally consensus around such an important resolution.,Direct_NegEval,Underspecified,Underdefined,_,_,-NONE-,_,1494,1582,10,4,519,2,1022.0,25,"['25', '53', '54', '55', '56', '71']",solutionhood,"['solutionhood', 'solutionhood_nucleus', 'elaboration_nucleus', 'antithesis_nucleus', 'joint', 'root']","['We', 'regret', 'the', 'missed', 'opportunity', 'to', 'rally', 'consensus', 'around', 'such', 'an', 'important', 'resolution', '.']",14,2038,8,6,5,"['25', '53', '54']","['solutionhood', 'solutionhood_nucleus', 'elaboration_nucleus']",3,3
4493,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1581,1591,25,We believe,_,_,_,_,_,_,_,1583,1593,11,4,519,2,1023.0,26,"['26', '52', '53', '54', '55', '56', '71']",attribution,"['attribution', 'attribution_nucleus', 'solutionhood_nucleus', 'elaboration_nucleus', 'antithesis_nucleus', 'joint', 'root']","['We', 'believe']",2,2039,9,7,6,"['26', '52', '53', '54']","['attribution', 'attribution_nucleus', 'solutionhood_nucleus', 'elaboration_nucleus']",4,4
4494,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1592,1610,26,that the rationale,_,_,_,_,_,_,_,1594,1612,11,4,519,2,1023.0,27,"['27', '51', '52', '53', '54', '55', '56', '71']",e-elaboration_nucleus,"['e-elaboration_nucleus', 'sameunit', 'attribution_nucleus', 'solutionhood_nucleus', 'elaboration_nucleus', 'antithesis_nucleus', 'joint', 'root']","['that', 'the', 'rationale']",3,2039,9,8,6,"['27', '51', '52', '53', '54']","['e-elaboration_nucleus', 'sameunit', 'attribution_nucleus', 'solutionhood_nucleus', 'elaboration_nucleus']",5,4
4495,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1611,1658,27,to address sensitivities surrounding this issue,_,_,_,_,_,_,_,1613,1660,11,4,519,2,1023.0,28,"['28', '27', '51', '52', '53', '54', '55', '56', '71']",e-elaboration,"['e-elaboration', 'e-elaboration_nucleus', 'sameunit', 'attribution_nucleus', 'solutionhood_nucleus', 'elaboration_nucleus', 'antithesis_nucleus', 'joint', 'root']","['to', 'address', 'sensitivities', 'surrounding', 'this', 'issue']",6,2039,9,9,7,"['28', '27', '51', '52', '53', '54']","['e-elaboration', 'e-elaboration_nucleus', 'sameunit', 'attribution_nucleus', 'solutionhood_nucleus', 'elaboration_nucleus']",6,5
4496,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1659,1760,28,"warrant, at this time, engaging the concerned stakeholders, namely, the troop-contributing countries.",_,_,_,_,_,_,_,1661,1762,11,4,519,2,1023.0,29,"['29', '52', '53', '54', '55', '56', '71']",sameunit,"['sameunit', 'attribution_nucleus', 'solutionhood_nucleus', 'elaboration_nucleus', 'antithesis_nucleus', 'joint', 'root']","['warrant', ',', 'at', 'this', 'time', ',', 'engaging', 'the', 'concerned', 'stakeholders', ',', 'namely', ',', 'the', 'troop', '-', 'contributing', 'countries', '.']",19,2039,9,7,5,"['29', '52', '53', '54']","['sameunit', 'attribution_nucleus', 'solutionhood_nucleus', 'elaboration_nucleus']",4,3
4497,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1761,1803,29,As mentioned by many delegations yesterday,_,_,_,_,_,_,_,1763,1805,12,4,519,2,1023.0,30,"['30', '45', '32', '46', '57', '54', '55', '56', '71']",evidence_nucleus,"['evidence_nucleus', 'attribution', 'attribution_nucleus', 'elaboration_nucleus', 'elaboration', 'elaboration_nucleus', 'antithesis_nucleus', 'joint', 'root']","['As', 'mentioned', 'by', 'many', 'delegations', 'yesterday']",6,2040,10,9,8,"['30', '45', '32', '46', '57', '54']","['evidence_nucleus', 'attribution', 'attribution_nucleus', 'elaboration_nucleus', 'elaboration', 'elaboration_nucleus']",6,6
4498,UNSC_2016_SPV.7643_spch013_edu_Malaysia.txt,UNSC_2016_SPV.7643_spch013,1804,1820,30,"(see S/PV.7642),",_,_,_,_,_,_,_,1806,1822,12,4,519,2,1023.0,31,"['31', '30', '45', '32', '46', '57', '54', '55', '56', '71']",evidence,"['evidence', 'evidence_nucleus', 'attribution', 'attribution_nucleus', 'elaboration_nucleus', 'elaboration', 'elaboration_nucleus', 'antithesis_nucleus', 'joint', 'root']","['(', 'see', 'S', '/', 'PV.7642', ')', ',']",7,2040,10,10,9,"['31', '30', '45', '32', '46', '57', '54']","['evidence', 'evidence_nucleus', 'attribution', 'attribution_nucleus', 'elaboration_nucleus', 'elaboration', 'elaboration_nucleus']",7,7
